Timestamp,ReceptionTime,Timestamp,O2Concentration_4330f,AirSaturation_4330f,Temperature_4330f,CalPhase_4330f,TCPhase_4330f,C1RPh_4330f,C2RPh_4330f,C1Amp_4330f,C2Amp_4330f,RawTemp_4330f
1426203714.0,2015-03-12 23:41:52.307327,2015-03-12 23:41:54.099062,275.798,101.256,22.06,27.131,29.563,33.461,3.898,329.4,476.9,227.2
1426203729.0,2015-03-12 23:42:07.357993,2015-03-12 23:42:09.153823,268.718,98.66,22.062,27.408,29.829,33.719,3.89,331.2,477.2,227.2
1426203744.0,2015-03-12 23:42:22.821049,2015-03-12 23:42:24.622682,270.574,99.345,22.064,27.334,29.757,33.612,3.855,329.8,476.6,227.1
1426203759.0,2015-03-12 23:42:37.853612,2015-03-12 23:42:39.654922,268.956,98.754,22.066,27.397,29.818,33.712,3.894,330.8,476.8,227.1
1426203774.0,2015-03-12 23:42:52.874637,2015-03-12 23:42:54.678149,263.237,96.657,22.067,27.627,30.039,33.94,3.901,333.1,476.9,227.0
1426204091.0,2015-03-12 23:48:09.450952,2015-03-12 23:48:11.254389,268.61,98.493,21.995,27.438,29.858,33.698,3.84,331.5,474.8,229.4
1426204106.0,2015-03-12 23:48:24.478789,2015-03-12 23:48:26.279500,270.096,99.035,21.994,27.38,29.801,33.691,3.89,331.5,475.2,229.4
1426204121.0,2015-03-12 23:48:39.510983,2015-03-12 23:48:41.310647,283.067,103.789,21.993,26.88,29.322,33.203,3.881,329.6,475.2,229.4
1426204136.0,2015-03-12 23:48:54.539865,2015-03-12 23:48:56.339405,269.659,98.871,21.992,27.398,29.819,33.707,3.888,331.7,475.2,229.5
1426204151.0,2015-03-12 23:49:09.572130,2015-03-12 23:49:11.374284,267.345,98.023,21.992,27.49,29.907,33.8,3.893,331.3,475.3,229.5
1426204166.0,2015-03-12 23:49:25.035072,2015-03-12 23:49:26.834405,269.803,98.925,21.992,27.392,29.813,33.709,3.895,331.4,475.4,229.5
1426204181.0,2015-03-12 23:49:40.054740,2015-03-12 23:49:41.858232,261.676,95.948,21.994,27.72,30.128,34.048,3.92,331.0,475.2,229.4
1426204196.0,2015-03-12 23:49:55.075550,2015-03-12 23:49:56.883569,270.007,99.0,21.993,27.384,29.805,33.7,3.895,331.3,475.3,229.5
1426204211.0,2015-03-12 23:50:10.461690,2015-03-12 23:50:11.921161,265.147,97.217,21.992,27.579,29.992,33.89,3.898,330.1,475.5,229.5
1426204226.0,2015-03-12 23:50:25.150910,2015-03-12 23:50:26.952932,270.057,99.02,21.993,27.381,29.803,33.657,3.854,331.8,475.4,229.4
1426204242.0,2015-03-12 23:50:40.612044,2015-03-12 23:50:42.413558,270.833,99.303,21.993,27.351,29.774,33.663,3.89,331.4,475.3,229.4
1426204257.0,2015-03-12 23:50:55.645107,2015-03-12 23:50:57.443336,259.209,95.04,21.992,27.823,30.226,34.142,3.915,332.4,475.3,229.5
1426204272.0,2015-03-12 23:51:10.699728,2015-03-12 23:51:12.498880,270.999,99.359,21.99,27.345,29.769,33.658,3.89,331.5,475.3,229.5
1426204287.0,2015-03-12 23:51:25.734502,2015-03-12 23:51:27.533459,269.765,98.905,21.989,27.394,29.816,33.739,3.923,331.3,475.6,229.6
1426204302.0,2015-03-12 23:51:40.764594,2015-03-12 23:51:42.565479,269.464,98.794,21.989,27.407,29.827,33.72,3.893,331.4,475.4,229.6
1426204317.0,2015-03-12 23:51:55.791635,2015-03-12 23:51:57.590613,260.725,95.588,21.988,27.762,30.168,34.086,3.919,330.7,475.2,229.6
1426204332.0,2015-03-12 23:52:10.825417,2015-03-12 23:52:12.624025,270.446,99.151,21.987,27.368,29.791,33.685,3.895,331.6,475.3,229.6
1426204348.0,2015-03-12 23:52:26.277850,2015-03-12 23:52:28.076839,271.042,99.369,21.987,27.345,29.768,33.661,3.893,330.0,475.4,229.6
1426204363.0,2015-03-12 23:52:41.336790,2015-03-12 23:52:43.103443,269.785,98.903,21.984,27.396,29.817,33.724,3.907,331.7,475.7,229.7
1426204378.0,2015-03-12 23:52:56.335445,2015-03-12 23:52:58.133164,270.009,98.983,21.983,27.387,29.809,33.703,3.894,331.6,475.3,229.7
1426204393.0,2015-03-12 23:53:11.376250,2015-03-12 23:53:13.171176,278.998,102.279,21.983,27.038,29.473,33.353,3.88,328.8,475.3,229.7
1426204408.0,2015-03-12 23:53:26.421287,2015-03-12 23:53:28.217998,269.286,98.72,21.984,27.416,29.836,33.721,3.885,331.4,475.3,229.7
1426204805.0,2015-03-13 00:00:03.766716,2015-03-13 00:00:05.575478,271.76,99.594,21.967,27.324,29.748,33.651,3.903,331.8,475.7,230.3
1426204820.0,2015-03-13 00:00:18.801209,2015-03-13 00:00:20.607638,273.278,100.151,21.968,27.265,29.691,33.531,3.84,331.7,475.9,230.3
1426204835.0,2015-03-13 00:00:33.816209,2015-03-13 00:00:35.620558,270.714,99.212,21.968,27.365,29.788,33.678,3.891,331.4,475.7,230.3
1426204851.0,2015-03-13 00:00:49.234495,2015-03-13 00:00:51.036360,273.995,100.412,21.967,27.237,29.665,33.551,3.887,328.7,475.6,230.3
1426204866.0,2015-03-13 00:01:04.265260,2015-03-13 00:01:06.070969,270.112,98.99,21.967,27.389,29.811,33.713,3.903,331.6,475.9,230.3
1426204881.0,2015-03-13 00:01:19.289256,2015-03-13 00:01:21.093055,270.035,98.961,21.967,27.393,29.814,33.699,3.885,331.5,475.6,230.3
1426204896.0,2015-03-13 00:01:34.322408,2015-03-13 00:01:36.126726,269.176,98.642,21.965,27.427,29.847,33.731,3.884,331.6,475.6,230.4
1426204911.0,2015-03-13 00:01:49.346929,2015-03-13 00:01:51.152949,256.536,94.011,21.965,27.945,30.344,34.23,3.887,332.8,475.5,230.3
1426204926.0,2015-03-13 00:02:04.372466,2015-03-13 00:02:06.176168,269.644,98.815,21.965,27.409,29.829,33.696,3.867,331.8,475.7,230.3
1426204941.0,2015-03-13 00:02:19.392455,2015-03-13 00:02:21.198600,270.397,99.088,21.964,27.38,29.801,33.689,3.888,331.8,475.5,230.4
1426204956.0,2015-03-13 00:02:34.421145,2015-03-13 00:02:36.224862,271.075,99.334,21.963,27.353,29.776,33.631,3.855,329.9,475.2,230.4
1426204971.0,2015-03-13 00:02:49.441846,2015-03-13 00:02:51.247823,268.829,98.51,21.962,27.442,29.862,33.748,3.886,331.6,475.5,230.4
1426204986.0,2015-03-13 00:03:04.469343,2015-03-13 00:03:06.271034,276.241,101.227,21.962,27.151,29.583,33.471,3.888,333.2,475.5,230.4
1426205001.0,2015-03-13 00:03:19.491751,2015-03-13 00:03:21.295329,270.473,99.114,21.963,27.377,29.799,33.724,3.925,331.6,475.4,230.4
1426205016.0,2015-03-13 00:03:34.509310,2015-03-13 00:03:36.319217,270.992,99.3,21.961,27.357,29.78,33.671,3.892,331.7,475.5,230.5
1426205031.0,2015-03-13 00:03:49.541188,2015-03-13 00:03:51.344504,276.678,101.38,21.959,27.136,29.568,33.445,3.877,333.0,475.9,230.6
1426205046.0,2015-03-13 00:04:04.565575,2015-03-13 00:04:06.369081,269.087,98.596,21.958,27.434,29.853,33.741,3.888,331.5,475.6,230.6
1426205061.0,2015-03-13 00:04:19.588260,2015-03-13 00:04:21.395765,259.033,94.91,21.956,27.844,30.247,34.136,3.89,330.2,475.6,230.6
1426205076.0,2015-03-13 00:04:34.617184,2015-03-13 00:04:36.419856,269.543,98.762,21.957,27.416,29.836,33.714,3.878,331.6,475.8,230.6
1426205091.0,2015-03-13 00:04:49.650598,2015-03-13 00:04:51.453458,270.888,99.253,21.956,27.363,29.785,33.674,3.889,331.5,475.6,230.6
1426205106.0,2015-03-13 00:05:04.674230,2015-03-13 00:05:06.478602,267.643,98.063,21.956,27.492,29.91,33.862,3.952,331.6,475.5,230.7
1426205121.0,2015-03-13 00:05:19.728682,2015-03-13 00:05:21.533552,262.016,96.001,21.955,27.721,30.129,34.02,3.892,335.2,475.7,230.7
1426205136.0,2015-03-13 00:05:34.751754,2015-03-13 00:05:36.556928,270.021,98.93,21.953,27.398,29.819,33.702,3.883,331.7,475.6,230.7
1426205151.0,2015-03-13 00:05:49.774908,2015-03-13 00:05:51.580012,270.35,99.046,21.951,27.386,29.808,33.697,3.889,331.5,475.5,230.8
1426205407.0,2015-03-13 00:10:06.021883,2015-03-13 00:10:07.825505,277.455,101.61,21.931,27.117,29.549,33.404,3.855,332.1,475.9,231.5
1426205422.0,2015-03-13 00:10:21.049326,2015-03-13 00:10:22.850873,284.199,104.079,21.931,26.862,29.305,33.199,3.894,331.2,475.8,231.5
1426205438.0,2015-03-13 00:10:36.218309,2015-03-13 00:10:38.024232,270.117,98.922,21.93,27.403,29.824,33.73,3.906,331.6,475.8,231.5
1426205453.0,2015-03-13 00:10:51.510513,2015-03-13 00:10:53.314131,270.269,98.977,21.93,27.397,29.818,33.705,3.887,331.7,475.7,231.5
1426205468.0,2015-03-13 00:11:06.534320,2015-03-13 00:11:08.340003,264.985,97.039,21.929,27.61,30.022,33.932,3.91,330.6,475.3,231.5
1426205483.0,2015-03-13 00:11:21.561387,2015-03-13 00:11:23.362705,269.883,98.832,21.929,27.413,29.834,33.722,3.888,331.3,475.8,231.5
1426205498.0,2015-03-13 00:11:36.589051,2015-03-13 00:11:38.387117,266.098,97.444,21.927,27.565,29.98,33.868,3.888,333.8,475.8,231.6
1426205513.0,2015-03-13 00:11:51.608286,2015-03-13 00:11:53.409456,270.028,98.883,21.927,27.408,29.829,33.743,3.914,332.0,476.0,231.6
1426205528.0,2015-03-13 00:12:06.623358,2015-03-13 00:12:08.428328,270.544,99.07,21.926,27.388,29.81,33.694,3.884,332.0,475.7,231.6
1426205543.0,2015-03-13 00:12:21.662019,2015-03-13 00:12:23.462479,276.22,101.144,21.924,27.167,29.598,33.453,3.855,329.9,475.7,231.7
1426205558.0,2015-03-13 00:12:36.992478,2015-03-13 00:12:38.793377,265.778,97.316,21.922,27.581,29.994,33.881,3.887,334.2,475.8,231.8
1426205573.0,2015-03-13 00:12:52.011750,2015-03-13 00:12:53.814445,270.826,99.163,21.921,27.379,29.801,33.69,3.889,331.8,476.0,231.8
1426205588.0,2015-03-13 00:13:07.041510,2015-03-13 00:13:08.842384,269.652,98.732,21.921,27.426,29.846,33.734,3.889,331.9,475.8,231.8
1426205603.0,2015-03-13 00:13:22.063224,2015-03-13 00:13:23.863805,275.702,100.947,21.92,27.189,29.618,33.484,3.866,332.7,476.1,231.8
1426205618.0,2015-03-13 00:13:37.090652,2015-03-13 00:13:38.893387,270.219,98.939,21.92,27.403,29.824,33.707,3.883,331.7,475.8,231.8
1426205634.0,2015-03-13 00:13:52.573794,2015-03-13 00:13:54.368590,263.273,96.393,21.919,27.684,30.093,33.977,3.884,330.2,475.9,231.9
1426205649.0,2015-03-13 00:14:07.598430,2015-03-13 00:14:09.398486,269.731,98.757,21.918,27.423,29.843,33.719,3.875,331.8,476.1,231.9
1426205664.0,2015-03-13 00:14:22.621471,2015-03-13 00:14:24.422073,270.219,98.934,21.917,27.404,29.825,33.673,3.848,330.9,475.5,231.9
1426205679.0,2015-03-13 00:14:37.644528,2015-03-13 00:14:39.445104,270.909,99.188,21.918,27.377,29.799,33.687,3.888,331.8,475.9,231.9
1426205694.0,2015-03-13 00:14:53.006977,2015-03-13 00:14:54.470525,286.835,105.017,21.917,26.769,29.216,33.1,3.884,331.3,475.9,231.9
1426205709.0,2015-03-13 00:15:07.704224,2015-03-13 00:15:09.504285,269.387,98.629,21.917,27.438,29.857,33.732,3.875,331.7,476.0,231.9
1426205739.0,2015-03-13 00:15:38.165652,2015-03-13 00:15:39.969621,268.865,98.429,21.913,27.46,29.879,33.81,3.932,332.4,476.1,232.1
1426206011.0,2015-03-13 00:20:09.256474,2015-03-13 00:20:11.063740,270.9,99.128,21.889,27.389,29.81,33.715,3.905,332.1,476.5,232.8
1426206026.0,2015-03-13 00:20:24.380610,2015-03-13 00:20:26.181545,271.014,99.169,21.888,27.384,29.806,33.702,3.896,332.0,476.2,232.8
1426206041.0,2015-03-13 00:20:39.780728,2015-03-13 00:20:41.578878,260.148,95.192,21.888,27.825,30.228,34.136,3.908,333.3,476.1,232.9
1426206056.0,2015-03-13 00:20:55.192447,2015-03-13 00:20:56.991194,269.945,98.777,21.888,27.427,29.847,33.735,3.889,329.6,476.2,232.9
1426206072.0,2015-03-13 00:21:10.217308,2015-03-13 00:21:12.015702,270.307,98.908,21.887,27.413,29.833,33.692,3.859,331.7,476.5,232.9
1426206087.0,2015-03-13 00:21:25.244723,2015-03-13 00:21:27.038304,270.503,98.975,21.884,27.406,29.827,33.709,3.883,331.7,476.2,233.0
1426206102.0,2015-03-13 00:21:40.261259,2015-03-13 00:21:42.063748,258.95,94.742,21.882,27.877,30.278,34.188,3.91,331.2,476.1,233.1
1426206117.0,2015-03-13 00:21:55.298644,2015-03-13 00:21:57.097107,270.229,98.869,21.882,27.418,29.838,33.721,3.883,331.7,476.3,233.1
1426206132.0,2015-03-13 00:22:10.333226,2015-03-13 00:22:12.131462,271.353,99.279,21.881,27.374,29.796,33.678,3.882,332.7,476.3,233.1
1426206147.0,2015-03-13 00:22:25.402046,2015-03-13 00:22:27.204344,269.21,98.495,21.881,27.459,29.877,33.727,3.85,331.8,476.7,233.1
1426206162.0,2015-03-13 00:22:40.440406,2015-03-13 00:22:42.237867,270.598,99.004,21.881,27.403,29.824,33.709,3.885,331.8,476.2,233.1
1426206177.0,2015-03-13 00:22:55.494510,2015-03-13 00:22:57.292258,256.109,93.703,21.882,27.996,30.392,34.284,3.892,330.9,476.2,233.1
1426206252.0,2015-03-13 00:24:11.076040,2015-03-13 00:24:12.873507,270.383,98.908,21.872,27.415,29.836,33.717,3.881,332.0,476.2,233.4
1426206267.0,2015-03-13 00:24:26.101467,2015-03-13 00:24:27.900332,270.259,98.862,21.872,27.42,29.84,33.722,3.881,329.9,476.2,233.4
1426206282.0,2015-03-13 00:24:41.122955,2015-03-13 00:24:42.920157,270.969,99.122,21.872,27.392,29.813,33.733,3.919,331.8,476.5,233.4
1426206297.0,2015-03-13 00:24:56.160837,2015-03-13 00:24:57.957815,270.622,98.995,21.872,27.406,29.827,33.711,3.884,331.6,476.4,233.4
1426206312.0,2015-03-13 00:25:11.198934,2015-03-13 00:25:12.993533,276.533,101.156,21.872,27.175,29.605,33.487,3.882,333.6,476.7,233.4
1426206328.0,2015-03-13 00:25:26.229600,2015-03-13 00:25:28.026657,271.479,99.309,21.873,27.372,29.794,33.678,3.884,331.6,476.4,233.4
1426206343.0,2015-03-13 00:25:42.094700,2015-03-13 00:25:43.063744,269.66,98.643,21.872,27.444,29.863,33.742,3.879,331.7,476.3,233.4
1426206358.0,2015-03-13 00:25:56.283738,2015-03-13 00:25:58.085487,269.835,98.704,21.87,27.438,29.857,33.737,3.88,331.4,476.5,233.4
1426206373.0,2015-03-13 00:26:11.312854,2015-03-13 00:26:13.109959,270.218,98.841,21.869,27.423,29.843,33.755,3.912,332.6,477.0,233.5
1426206614.0,2015-03-13 00:30:12.631193,2015-03-13 00:30:14.428932,261.344,95.584,21.863,27.784,30.189,34.095,3.906,334.1,476.8,233.7
1426206629.0,2015-03-13 00:30:28.005776,2015-03-13 00:30:29.799006,277.481,101.487,21.864,27.142,29.573,33.452,3.879,330.9,476.8,233.7
1426206645.0,2015-03-13 00:30:43.406204,2015-03-13 00:30:45.206106,270.01,98.754,21.863,27.434,29.853,33.73,3.877,332.2,477.0,233.7
1426206660.0,2015-03-13 00:30:58.443265,2015-03-13 00:31:00.238782,268.483,98.195,21.863,27.495,29.912,33.792,3.881,331.9,476.6,233.7
1426206675.0,2015-03-13 00:31:13.472786,2015-03-13 00:31:15.265881,277.614,101.533,21.862,27.137,29.569,33.428,3.859,329.4,476.5,233.7
1426206690.0,2015-03-13 00:31:28.512552,2015-03-13 00:31:30.307952,270.015,98.753,21.862,27.434,29.854,33.745,3.892,331.8,476.6,233.7
1426206705.0,2015-03-13 00:31:43.534733,2015-03-13 00:31:45.334058,270.85,99.058,21.862,27.401,29.822,33.702,3.88,332.6,476.5,233.7
1426206720.0,2015-03-13 00:31:58.567134,2015-03-13 00:32:00.367110,270.368,98.882,21.862,27.42,29.84,33.723,3.883,331.8,476.6,233.7
1426206735.0,2015-03-13 00:32:13.990806,2015-03-13 00:32:15.788407,267.366,97.782,21.861,27.54,29.955,33.833,3.878,329.3,476.2,233.7
1426206750.0,2015-03-13 00:32:29.016801,2015-03-13 00:32:30.814425,269.916,98.713,21.86,27.439,29.858,33.743,3.885,331.8,476.5,233.8
1426206765.0,2015-03-13 00:32:44.041448,2015-03-13 00:32:45.839081,265.195,96.985,21.859,27.629,30.04,33.922,3.882,332.1,476.5,233.8
1426206780.0,2015-03-13 00:32:59.052773,2015-03-13 00:33:00.854303,270.73,99.01,21.86,27.406,29.827,33.656,3.829,331.9,476.5,233.8
1426206977.0,2015-03-13 00:36:15.253824,2015-03-13 00:36:17.048290,269.827,98.659,21.849,27.447,29.866,33.733,3.868,332.0,476.4,234.1
1426206992.0,2015-03-13 00:36:30.700745,2015-03-13 00:36:32.497180,270.38,98.861,21.848,27.425,29.845,33.727,3.882,332.0,476.5,234.2
1426207007.0,2015-03-13 00:36:45.726783,2015-03-13 00:36:47.521021,269.042,98.37,21.848,27.478,29.896,33.801,3.905,331.1,476.1,234.2
1426207022.0,2015-03-13 00:37:00.799728,2015-03-13 00:37:02.595835,270.61,98.947,21.849,27.415,29.836,33.715,3.879,331.6,476.6,234.1
1426207037.0,2015-03-13 00:37:15.840468,2015-03-13 00:37:17.636139,283.801,103.771,21.85,26.907,29.349,33.23,3.881,333.2,476.6,234.1
1426207053.0,2015-03-13 00:37:31.285407,2015-03-13 00:37:33.085795,270.994,99.089,21.85,27.4,29.821,33.705,3.884,331.9,476.6,234.1
1426207083.0,2015-03-13 00:38:01.335130,2015-03-13 00:38:03.133344,270.662,98.966,21.85,27.413,29.833,33.714,3.88,331.7,476.6,234.1
1426207218.0,2015-03-13 00:40:17.024443,2015-03-13 00:40:18.821601,271.289,99.187,21.845,27.39,29.811,33.704,3.893,331.9,476.6,234.3
1426207233.0,2015-03-13 00:40:32.053728,2015-03-13 00:40:33.848729,276.667,101.153,21.845,27.18,29.61,33.492,3.882,335.2,476.6,234.3
1426207249.0,2015-03-13 00:40:47.449811,2015-03-13 00:40:49.249376,270.56,98.918,21.844,27.419,29.839,33.73,3.89,332.1,476.4,234.3
1426207264.0,2015-03-13 00:41:02.482374,2015-03-13 00:41:04.276670,269.856,98.658,21.843,27.448,29.867,33.75,3.883,331.9,476.5,234.3
1426207279.0,2015-03-13 00:41:17.521111,2015-03-13 00:41:19.315715,269.553,98.546,21.842,27.46,29.879,33.681,3.803,332.0,476.6,234.4
1426207294.0,2015-03-13 00:41:32.545996,2015-03-13 00:41:34.338614,270.423,98.862,21.841,27.426,29.846,33.729,3.883,331.7,476.5,234.4
1426207309.0,2015-03-13 00:41:47.574537,2015-03-13 00:41:49.371372,269.87,98.657,21.84,27.448,29.867,33.748,3.881,332.0,476.5,234.4
1426207324.0,2015-03-13 00:42:02.602476,2015-03-13 00:42:04.395114,267.137,97.655,21.838,27.558,29.973,33.854,3.881,332.6,476.5,234.5
1426207339.0,2015-03-13 00:42:17.634721,2015-03-13 00:42:19.429161,270.645,98.935,21.837,27.419,29.839,33.72,3.881,332.2,477.0,234.5
1426207354.0,2015-03-13 00:42:32.652541,2015-03-13 00:42:34.451517,269.84,98.64,21.836,27.451,29.87,33.751,3.881,332.0,476.5,234.5
1426207369.0,2015-03-13 00:42:47.691003,2015-03-13 00:42:49.485421,268.993,98.33,21.836,27.485,29.902,33.779,3.877,329.1,476.4,234.5
1426207384.0,2015-03-13 00:43:02.717382,2015-03-13 00:43:04.509185,271.039,99.08,21.837,27.403,29.824,33.701,3.877,332.2,476.8,234.5
1426207701.0,2015-03-13 00:48:19.965595,2015-03-13 00:48:21.756254,270.651,98.917,21.826,27.423,29.843,33.714,3.871,332.3,477.2,234.9
1426207716.0,2015-03-13 00:48:34.988460,2015-03-13 00:48:36.779379,271.174,99.107,21.826,27.402,29.823,33.698,3.875,332.0,476.7,234.9
1426207731.0,2015-03-13 00:48:50.013529,2015-03-13 00:48:51.804411,258.078,94.319,21.824,27.936,30.334,34.218,3.884,330.0,476.6,234.9
1426207746.0,2015-03-13 00:49:05.032658,2015-03-13 00:49:06.829823,270.756,98.95,21.823,27.42,29.84,33.717,3.877,331.7,476.7,235.0
1426207762.0,2015-03-13 00:49:20.488043,2015-03-13 00:49:22.282705,268.57,98.15,21.823,27.507,29.923,33.801,3.877,331.7,476.8,235.0
1426207777.0,2015-03-13 00:49:35.509272,2015-03-13 00:49:37.299520,268.754,98.219,21.823,27.499,29.916,33.727,3.811,332.0,476.8,235.0
1426207792.0,2015-03-13 00:49:50.720649,2015-03-13 00:49:52.337148,271.124,99.083,21.822,27.405,29.826,33.704,3.878,332.1,476.7,235.0
1426207807.0,2015-03-13 00:50:05.584009,2015-03-13 00:50:07.374308,284.482,103.963,21.822,26.893,29.335,33.208,3.873,332.9,476.8,235.0
1426207822.0,2015-03-13 00:50:20.610938,2015-03-13 00:50:22.407508,272.367,99.533,21.82,27.357,29.78,33.672,3.892,330.9,476.9,235.1
1426207837.0,2015-03-13 00:50:35.635766,2015-03-13 00:50:37.427949,269.998,98.663,21.818,27.452,29.87,33.707,3.837,332.2,476.9,235.1
1426207852.0,2015-03-13 00:50:51.078548,2015-03-13 00:50:52.868828,270.824,98.964,21.818,27.419,29.839,33.722,3.882,332.0,476.7,235.2
1426207867.0,2015-03-13 00:51:06.099934,2015-03-13 00:51:07.892157,277.86,101.533,21.816,27.145,29.577,33.436,3.86,329.8,476.7,235.2
1426207897.0,2015-03-13 00:51:36.151614,2015-03-13 00:51:37.943377,272.943,99.734,21.815,27.337,29.76,33.642,3.882,331.7,476.8,235.2
1426207913.0,2015-03-13 00:51:51.494748,2015-03-13 00:51:53.284859,270.782,98.941,21.814,27.422,29.842,33.718,3.875,331.9,476.9,235.3
1426207928.0,2015-03-13 00:52:06.519299,2015-03-13 00:52:08.306609,281.814,102.981,21.818,26.994,29.432,33.289,3.857,331.0,477.3,235.1
1426207943.0,2015-03-13 00:52:21.538717,2015-03-13 00:52:23.332688,270.679,98.93,21.827,27.421,29.841,33.72,3.879,331.2,477.6,234.8
1426207958.0,2015-03-13 00:52:36.569967,2015-03-13 00:52:38.357110,273.923,100.138,21.839,27.289,29.714,33.587,3.872,330.8,477.8,234.4
1426207973.0,2015-03-13 00:52:51.589462,2015-03-13 00:52:53.381194,269.791,98.65,21.851,27.447,29.866,33.692,3.826,331.1,478.1,234.1
1426207988.0,2015-03-13 00:53:06.613268,2015-03-13 00:53:08.402808,269.143,98.436,21.863,27.468,29.886,33.763,3.876,331.2,478.0,233.7
1426208003.0,2015-03-13 00:53:21.656186,2015-03-13 00:53:23.437987,276.263,101.062,21.874,27.185,29.614,33.494,3.88,333.8,478.3,233.3
1426208018.0,2015-03-13 00:53:36.989292,2015-03-13 00:53:38.778595,270.111,98.831,21.884,27.422,29.842,33.721,3.879,330.8,478.2,233.0
1426208411.0,2015-03-13 01:00:09.422738,2015-03-13 01:00:11.212258,269.122,98.626,21.967,27.429,29.849,33.757,3.908,330.3,480.0,230.3
1426208426.0,2015-03-13 01:00:24.434401,2015-03-13 01:00:26.225857,268.61,98.441,21.968,27.449,29.868,33.758,3.89,330.4,480.5,230.3
1426208441.0,2015-03-13 01:00:39.555647,2015-03-13 01:00:41.345281,269.082,98.617,21.97,27.429,29.849,33.732,3.883,330.2,480.5,230.2
1426208456.0,2015-03-13 01:00:54.576506,2015-03-13 01:00:56.368241,267.21,97.934,21.971,27.504,29.92,33.802,3.882,332.0,480.4,230.1
1426208471.0,2015-03-13 01:01:09.600363,2015-03-13 01:01:11.393964,269.426,98.75,21.973,27.414,29.835,33.735,3.9,330.1,480.0,230.1
1426208486.0,2015-03-13 01:01:24.631301,2015-03-13 01:01:26.418280,269.703,98.855,21.975,27.403,29.823,33.708,3.884,330.5,480.3,230.0
1426208501.0,2015-03-13 01:01:39.654118,2015-03-13 01:01:41.436237,270.439,99.129,21.977,27.373,29.795,33.661,3.866,327.6,480.1,229.9
1426208516.0,2015-03-13 01:01:54.681050,2015-03-13 01:01:56.470141,269.355,98.736,21.98,27.415,29.835,33.723,3.888,330.3,480.2,229.9
1426208531.0,2015-03-13 01:02:09.700792,2015-03-13 01:02:11.489762,268.474,98.417,21.982,27.449,29.868,33.75,3.882,330.0,480.1,229.8
1426208546.0,2015-03-13 01:02:24.730731,2015-03-13 01:02:26.514334,268.437,98.408,21.984,27.45,29.868,33.684,3.816,330.1,480.0,229.7
1426208561.0,2015-03-13 01:02:39.744250,2015-03-13 01:02:41.536991,268.895,98.58,21.986,27.43,29.85,33.733,3.883,330.4,480.0,229.7
1426208576.0,2015-03-13 01:02:54.767524,2015-03-13 01:02:56.554112,270.926,99.329,21.988,27.349,29.772,33.653,3.882,326.5,479.9,229.6
1426208591.0,2015-03-13 01:03:09.790279,2015-03-13 01:03:11.576777,269.287,98.732,21.991,27.413,29.834,33.717,3.883,330.5,479.9,229.5
1426208606.0,2015-03-13 01:03:24.823713,2015-03-13 01:03:26.614252,269.094,98.666,21.993,27.42,29.84,33.723,3.883,330.6,479.8,229.4
1426208621.0,2015-03-13 01:03:39.851242,2015-03-13 01:03:41.637408,269.287,98.741,21.995,27.411,29.832,33.786,3.955,330.5,479.6,229.4
1426208636.0,2015-03-13 01:03:54.893424,2015-03-13 01:03:56.679253,269.591,98.857,21.998,27.398,29.819,33.701,3.881,330.7,479.7,229.3
1426208651.0,2015-03-13 01:04:09.931459,2015-03-13 01:04:11.722232,268.376,98.416,22.0,27.446,29.865,33.742,3.877,330.5,479.7,229.2
1426208666.0,2015-03-13 01:04:24.963340,2015-03-13 01:04:26.749657,273.097,100.151,22.002,27.258,29.685,33.57,3.885,330.7,479.6,229.2
1426208681.0,2015-03-13 01:04:39.991186,2015-03-13 01:04:41.783548,268.996,98.65,22.003,27.42,29.84,33.786,3.946,330.5,479.5,229.1
1426208696.0,2015-03-13 01:04:55.022538,2015-03-13 01:04:56.808969,269.524,98.847,22.005,27.398,29.819,33.703,3.884,330.5,479.5,229.0
1426208711.0,2015-03-13 01:05:10.068136,2015-03-13 01:05:11.853542,281.47,103.232,22.007,26.935,29.375,33.247,3.872,330.6,479.5,229.0
1426208726.0,2015-03-13 01:05:25.121522,2015-03-13 01:05:26.907513,267.839,98.236,22.009,27.464,29.882,33.769,3.887,330.2,479.4,228.9
1426208741.0,2015-03-13 01:05:40.154707,2015-03-13 01:05:41.940720,264.849,97.143,22.011,27.584,29.997,33.879,3.882,330.3,479.3,228.9
1426209027.0,2015-03-13 01:10:25.703481,2015-03-13 01:10:27.487845,272.004,99.851,22.054,27.281,29.707,33.598,3.891,330.0,478.7,227.4
1426209042.0,2015-03-13 01:10:40.822178,2015-03-13 01:10:42.605861,267.381,98.157,22.056,27.464,29.882,33.719,3.837,330.9,478.8,227.4
1426209057.0,2015-03-13 01:10:55.856600,2015-03-13 01:10:57.638854,276.901,101.657,22.058,27.089,29.523,33.374,3.851,329.7,478.6,227.3
1426209072.0,2015-03-13 01:11:10.879608,2015-03-13 01:11:12.666081,268.606,98.615,22.06,27.413,29.834,33.716,3.882,330.3,478.6,227.2
1426209087.0,2015-03-13 01:11:25.903105,2015-03-13 01:11:27.691554,272.388,100.008,22.062,27.263,29.69,33.57,3.88,329.7,478.5,227.2
1426209102.0,2015-03-13 01:11:40.938540,2015-03-13 01:11:42.724985,268.63,98.632,22.064,27.411,29.831,33.757,3.926,330.5,478.7,227.1
